image_name	things_image_nr	image_category	things_category_nr	face	body	lone_object	human_face	human_body	nh_mammal_face	nh_mammal_body	central_face	central_body	artificial_face	artificial_body	scene	rich_background
birdhouse_05s	2025	birdhouse	132	1	1	0	0	0	0	0	1	1	0	0	0	0
birdhouse_06s	2026	birdhouse	132	0	0	0	0	0	0	0	0	0	0	0	1	0
bison_01b	2063	bison	135	0	1	0	0	0	0	1	0	1	0	0	1	0
bison_02s	2064	bison	135	1	1	0	0	0	1	1	1	1	0	0	0	1
bison_03n	2065	bison	135	1	1	0	0	0	1	1	1	1	0	0	1	0
bison_04n	2066	bison	135	1	1	0	0	0	1	1	1	1	0	0	0	1
bison_05s	2067	bison	135	1	1	0	0	0	1	1	1	1	0	0	0	1
bison_06s	2068	bison	135	1	1	0	0	0	1	1	1	1	0	0	0	1
blackberry_01b	2076	blackberry	136	0	0	0	0	0	0	0	0	0	0	0	0	0
blackberry_02n	2077	blackberry	136	0	0	0	0	0	0	0	0	0	0	0	0	0
blackberry_03s	2078	blackberry	136	0	0	0	0	0	0	0	0	0	0	0	0	0
blackberry_04s	2079	blackberry	136	0	0	0	0	0	0	0	0	0	0	0	0	1
blackberry_05s	2080	blackberry	136	0	0	0	0	0	0	0	0	0	0	0	0	0
blackberry_06s	2081	blackberry	136	0	0	0	0	0	0	0	0	0	0	0	0	1
blanket_01b	2088	blanket	137	0	0	0	0	0	0	0	0	0	0	0	1	0
blanket_02s	2089	blanket	137	0	0	0	0	0	0	0	0	0	0	0	0	1
blanket_03s	2090	blanket	137	0	0	0	0	0	0	0	0	0	0	0	0	1
blanket_04s	2091	blanket	137	0	0	1	0	0	0	0	0	0	0	0	0	0
blanket_05s	2092	blanket	137	0	1	0	0	1	0	0	0	0	0	0	0	0
blanket_06s	2093	blanket	137	0	0	0	0	0	0	0	0	0	0	0	0	1
blazer_01b	2100	blazer	138	0	0	0	0	0	0	0	0	0	0	0	0	0
blazer_02s	2101	blazer	138	0	1	1	0	1	0	0	0	1	0	1	0	0
blazer_03s	2102	blazer	138	0	0	0	0	0	0	0	0	0	0	0	0	1
blazer_04s	2103	blazer	138	0	0	0	0	0	0	0	0	0	0	0	0	0
blazer_05s	2104	blazer	138	0	0	0	0	0	0	0	0	0	0	0	0	0
blazer_06s	2105	blazer	138	0	0	1	0	0	0	0	0	0	0	0	0	0
blender_01b	2115	blender	139	0	0	0	0	0	0	0	0	0	0	0	0	0
blender_02s	2116	blender	139	0	0	0	0	0	0	0	0	0	0	0	0	1
blender_03s	2117	blender	139	0	0	0	0	0	0	0	0	0	0	0	0	0
blender_04s	2118	blender	139	0	0	0	0	0	0	0	0	0	0	0	0	1
blender_05s	2119	blender	139	0	0	0	0	0	0	0	0	0	0	0	0	0
blender_06s	2120	blender	139	0	0	0	0	0	0	0	0	0	0	0	1	0
blimp_01b	2129	blimp	140	0	0	1	0	0	0	0	0	0	0	0	0	0
blimp_02n	2130	blimp	140	0	1	0	0	1	0	0	0	0	0	0	1	0
blimp_03n	2131	blimp	140	0	0	0	0	0	0	0	0	0	0	0	1	0
blimp_04n	2132	blimp	140	0	0	0	0	0	0	0	0	0	0	0	0	0
blimp_05s	2133	blimp	140	0	1	0	0	1	0	0	0	0	0	0	1	0
blimp_06s	2134	blimp	140	0	0	0	0	0	0	0	0	0	0	0	0	1
blind_01b	2141	blind	141	0	0	0	0	0	0	0	0	0	0	0	0	0
blind_02s	2142	blind	141	0	0	0	0	0	0	0	0	0	0	0	0	1
blind_03s	2143	blind	141	0	0	0	0	0	0	0	0	0	0	0	0	1
blind_04s	2144	blind	141	0	0	0	0	0	0	0	0	0	0	0	0	1
blind_05s	2145	blind	141	0	0	0	0	0	0	0	0	0	0	0	0	0
blind_06s	2146	blind	141	0	0	0	0	0	0	0	0	0	0	0	0	0
blowtorch_01b	2274	blowtorch	149	0	0	1	0	0	0	0	0	0	0	0	0	0
blowtorch_02s	2275	blowtorch	149	0	0	0	0	0	0	0	0	0	0	0	0	0
blowtorch_03s	2276	blowtorch	149	0	0	0	0	0	0	0	0	0	0	0	0	0
blowtorch_04s	2277	blowtorch	149	0	0	0	0	0	0	0	0	0	0	0	0	1
blowtorch_05s	2278	blowtorch	149	0	0	0	0	0	0	0	0	0	0	0	0	1
blowtorch_06s	2279	blowtorch	149	0	0	0	0	0	0	0	0	0	0	0	0	0
blueberry_01b	2288	blueberry	150	0	0	0	0	0	0	0	0	0	0	0	0	0
blueberry_02s	2289	blueberry	150	0	0	0	0	0	0	0	0	0	0	0	0	0
blueberry_03s	2290	blueberry	150	0	0	0	0	0	0	0	0	0	0	0	0	0
blueberry_04n	2291	blueberry	150	0	0	0	0	0	0	0	0	0	0	0	0	0
blueberry_05s	2292	blueberry	150	0	0	0	0	0	0	0	0	0	0	0	0	0
blueberry_06n	2293	blueberry	150	0	0	0	0	0	0	0	0	0	0	0	0	1
boa_01s	2300	boa	151	0	1	0	0	1	0	0	0	1	0	1	0	0
boa_02s	2301	boa	151	0	1	0	0	1	0	0	0	1	0	0	0	0
boa_03s	2302	boa	151	0	0	1	0	0	0	0	0	0	0	0	0	0
boa_04s	2303	boa	151	0	0	0	0	0	0	0	0	0	0	0	0	0
boa_05s	2304	boa	151	0	0	0	0	0	0	0	0	0	0	0	0	0
boa_06s	2305	boa	151	0	0	0	0	0	0	0	0	0	0	0	0	0
boar_01b	2315	boar	152	1	1	0	0	0	1	1	1	1	0	0	0	1
boar_02s	2316	boar	152	1	1	0	0	0	1	1	1	1	0	0	0	1
boar_03s	2317	boar	152	1	1	0	0	0	1	1	1	1	0	0	0	1
boar_04s	2318	boar	152	1	1	0	0	0	1	1	1	1	0	0	1	0
boar_05s	2319	boar	152	1	1	0	0	0	1	1	1	1	0	0	0	1
boar_06s	2320	boar	152	1	1	0	0	0	1	1	1	1	0	0	0	1
boat_01b	2365	boat	155	0	0	0	0	0	0	0	0	0	0	0	0	1
boat_02s	2366	boat	155	0	0	0	0	0	0	0	0	0	0	0	1	0
boat_03s	2367	boat	155	0	0	0	0	0	0	0	0	0	0	0	1	0
boat_04s	2368	boat	155	0	0	0	0	0	0	0	0	0	0	0	1	0
boat_05s	2369	boat	155	0	0	0	0	0	0	0	0	0	0	0	0	1
boat_06n	2370	boat	155	0	0	0	0	0	0	0	0	0	0	0	1	0
bobsled_01s	2380	bobsled	156	1	1	0	1	1	0	0	1	1	0	0	1	0
bobsled_02s	2381	bobsled	156	1	0	0	1	0	0	0	1	0	1	0	0	1
bobsled_03s	2382	bobsled	156	1	0	0	1	0	0	0	0	0	0	0	0	1
bobsled_04s	2383	bobsled	156	1	0	0	1	0	0	0	0	0	0	0	0	1
bobsled_05s	2384	bobsled	156	1	0	0	1	0	0	0	0	0	0	0	0	1
bobsled_06s	2385	bobsled	156	1	1	0	1	1	0	0	1	1	0	0	0	1
bolt_01b	2439	bolt	160	0	0	0	0	0	0	0	0	0	0	0	0	0
bolt_02s	2440	bolt	160	0	0	1	0	0	0	0	0	0	0	0	0	0
bolt_03s	2441	bolt	160	0	0	0	0	0	0	0	0	0	0	0	0	0
bolt_04s	2442	bolt	160	0	0	0	0	0	0	0	0	0	0	0	0	0
bolt_05s	2443	bolt	160	0	0	0	0	0	0	0	0	0	0	0	0	0
bolt_06s	2444	bolt	160	0	0	1	0	0	0	0	0	0	0	0	0	0
book_01b	2526	book	166	0	0	0	0	0	0	0	0	0	0	0	0	1
book_02s	2527	book	166	0	0	0	0	0	0	0	0	0	0	0	0	0
book_03s	2528	book	166	0	0	0	0	0	0	0	0	0	0	0	0	0
book_04s	2529	book	166	0	0	0	0	0	0	0	0	0	0	0	0	0
book_05s	2530	book	166	0	0	0	0	0	0	0	0	0	0	0	0	1
book_06s	2531	book	166	0	0	0	0	0	0	0	0	0	0	0	0	1
boot_01b	2580	boot	170	0	0	0	0	0	0	0	0	0	0	0	0	0
boot_02s	2581	boot	170	0	1	0	0	1	0	0	0	1	0	0	0	1
boot_03s	2582	boot	170	0	0	0	0	0	0	0	0	0	0	0	0	1
boot_04s	2583	boot	170	0	0	1	0	0	0	0	0	0	0	0	0	0
boot_05s	2584	boot	170	0	1	0	0	1	0	0	0	1	0	0	0	0
boot_06s	2585	boot	170	0	0	1	0	0	0	0	0	0	0	0	0	0
bottle_01b	2596	bottle	171	0	0	0	0	0	0	0	0	0	0	0	0	0
bottle_02n	2597	bottle	171	0	0	1	0	0	0	0	0	0	0	0	0	0
bottle_03s	2598	bottle	171	0	0	0	0	0	0	0	0	0	0	0	0	1
bottle_04s	2599	bottle	171	0	0	0	0	0	0	0	0	0	0	0	0	1
bottle_05s	2600	bottle	171	0	0	1	0	0	0	0	0	0	0	0	0	0
bottle_06s	2601	bottle	171	0	0	1	0	0	0	0	0	0	0	0	0	0
bow2_01s	2678	bow2	176	0	0	1	0	0	0	0	0	0	0	0	0	0
bow2_02s	2679	bow2	176	0	0	1	0	0	0	0	0	0	0	0	0	0
bow2_03s	2680	bow2	176	0	0	0	0	0	0	0	0	0	0	0	0	1
bow2_04s	2681	bow2	176	0	0	0	0	0	0	0	0	0	0	0	0	1
bow2_05s	2682	bow2	176	0	0	0	0	0	0	0	0	0	0	0	1	0
bow2_06s	2683	bow2	176	0	0	0	0	0	0	0	0	0	0	0	0	1
bowl_01b	2702	bowl	178	0	0	1	0	0	0	0	0	0	0	0	0	0
bowl_02s	2703	bowl	178	0	0	1	0	0	0	0	0	0	0	0	0	0
bowl_03s	2704	bowl	178	0	0	1	0	0	0	0	0	0	0	0	0	0
bowl_04s	2705	bowl	178	0	0	0	0	0	0	0	0	0	0	0	0	0
bowl_05s	2706	bowl	178	0	0	1	0	0	0	0	0	0	0	0	0	0
bowl_06n	2707	bowl	178	0	0	1	0	0	0	0	0	0	0	0	0	0
boxer_shorts_01b	2771	boxer_shorts	183	0	1	0	0	1	0	0	0	1	0	0	0	0
boxer_shorts_02s	2772	boxer_shorts	183	0	1	0	0	1	0	0	0	1	0	0	0	1
boxer_shorts_03s	2773	boxer_shorts	183	0	0	1	0	0	0	0	0	0	0	0	0	0
boxer_shorts_04s	2774	boxer_shorts	183	0	1	0	0	1	0	0	0	1	0	0	0	0
boxer_shorts_05s	2775	boxer_shorts	183	0	1	0	0	1	0	0	0	1	0	1	0	0
boxer_shorts_06s	2776	boxer_shorts	183	0	0	0	0	0	0	0	0	0	0	0	0	1
boxing_gloves_01b	2784	boxing_gloves	184	0	0	0	0	0	0	0	0	0	0	0	0	0
boxing_gloves_02s	2785	boxing_gloves	184	0	0	1	0	0	0	0	0	0	0	0	0	0
boxing_gloves_03s	2786	boxing_gloves	184	0	0	1	0	0	0	0	0	0	0	0	0	0
boxing_gloves_04s	2787	boxing_gloves	184	0	0	1	0	0	0	0	0	0	0	0	0	0
boxing_gloves_05s	2788	boxing_gloves	184	0	0	1	0	0	0	0	0	0	0	0	0	0
boxing_gloves_06s	2789	boxing_gloves	184	0	0	1	0	0	0	0	0	0	0	0	0	0
boy_01b	2799	boy	185	1	0	0	1	0	0	0	1	0	0	0	0	0
boy_02s	2800	boy	185	1	0	0	1	0	0	0	1	0	0	0	0	0
boy_03s	2801	boy	185	1	0	0	1	0	0	0	1	0	0	0	0	0
boy_04s	2802	boy	185	1	1	0	1	1	0	0	1	1	0	0	0	1
boy_05s	2803	boy	185	1	1	0	1	1	0	0	1	1	0	0	0	1
boy_06s	2804	boy	185	1	1	0	1	1	0	0	1	1	0	0	0	1
brace_01b	2826	brace	187	0	0	1	0	0	0	0	0	0	0	0	0	0
brace_02s	2827	brace	187	0	1	0	0	1	0	0	0	1	0	0	0	0
brace_03s	2828	brace	187	0	1	0	0	1	0	0	0	1	0	0	0	1
brace_04s	2829	brace	187	0	1	0	0	1	0	0	0	1	0	0	0	0
brace_05s	2830	brace	187	0	1	0	0	1	0	0	0	1	0	0	0	0
brace_06s	2831	brace	187	0	1	0	0	1	0	0	0	1	0	0	0	0
bracelet2_01b	2860	bracelet2	189	0	1	0	0	1	0	0	0	1	0	0	0	0
bracelet2_02s	2861	bracelet2	189	0	1	0	0	1	0	0	0	1	0	0	0	1
bracelet2_03s	2862	bracelet2	189	0	1	0	0	1	0	0	0	1	0	0	0	0
bracelet2_04s	2863	bracelet2	189	0	1	0	0	1	0	0	0	1	0	0	0	0
bracelet2_05s	2864	bracelet2	189	0	1	0	0	1	0	0	0	1	0	0	0	0
bracelet2_06s	2865	bracelet2	189	0	1	0	0	1	0	0	0	1	0	0	0	0
bracket_01b	2877	bracket	190	0	0	0	0	0	0	0	0	0	0	0	0	1
bracket_02s	2878	bracket	190	0	0	1	0	0	0	0	0	0	0	0	0	0
bracket_03s	2879	bracket	190	0	0	0	0	0	0	0	0	0	0	0	0	1
bracket_04s	2880	bracket	190	0	0	1	0	0	0	0	0	0	0	0	0	0
bracket_05s	2881	bracket	190	0	0	0	0	0	0	0	0	0	0	0	1	0
bracket_06s	2882	bracket	190	0	0	0	0	0	0	0	0	0	0	0	0	0
bread_01b	2944	bread	195	0	0	0	0	0	0	0	0	0	0	0	0	0
bread_02s	2945	bread	195	0	0	0	0	0	0	0	0	0	0	0	0	0
bread_03s	2946	bread	195	0	0	1	0	0	0	0	0	0	0	0	0	0
bread_04s	2947	bread	195	0	0	1	0	0	0	0	0	0	0	0	0	0
bread_05s	2948	bread	195	0	0	0	0	0	0	0	0	0	0	0	0	1
bread_06s	2949	bread	195	0	0	0	0	0	0	0	0	0	0	0	0	0
breadbox_01b	2966	breadbox	196	0	0	0	0	0	0	0	0	0	0	0	0	1
breadbox_02s	2967	breadbox	196	0	0	0	0	0	0	0	0	0	0	0	0	1
breadbox_03s	2968	breadbox	196	0	0	0	0	0	0	0	0	0	0	0	0	0
breadbox_04s	2969	breadbox	196	0	0	0	0	0	0	0	0	0	0	0	0	0
breadbox_05s	2970	breadbox	196	0	0	1	0	0	0	0	0	0	0	0	0	0
breadbox_06s	2971	breadbox	196	0	0	1	0	0	0	0	0	0	0	0	0	0
breadstick_01b	2980	breadstick	197	0	0	0	0	0	0	0	0	0	0	0	0	0
breadstick_02s	2981	breadstick	197	0	0	0	0	0	0	0	0	0	0	0	0	0
breadstick_03s	2982	breadstick	197	0	0	1	0	0	0	0	0	0	0	0	0	0
breadstick_04s	2983	breadstick	197	0	0	0	0	0	0	0	0	0	0	0	0	0
breadstick_05s	2984	breadstick	197	0	0	0	0	0	0	0	0	0	0	0	0	0
breadstick_06s	2985	breadstick	197	0	0	1	0	0	0	0	0	0	0	0	0	0
broccoli_01b	3048	broccoli	202	0	0	1	0	0	0	0	0	0	0	0	0	0
broccoli_02s	3049	broccoli	202	0	0	0	0	0	0	0	0	0	0	0	0	0
broccoli_03s	3050	broccoli	202	0	0	0	0	0	0	0	0	0	0	0	0	0
broccoli_04s	3051	broccoli	202	0	0	0	0	0	0	0	0	0	0	0	0	0
broccoli_05s	3052	broccoli	202	0	0	0	0	0	0	0	0	0	0	0	0	0
broccoli_06s	3053	broccoli	202	0	0	0	0	0	0	0	0	0	0	0	0	0
broom_01b	3074	broom	204	0	0	0	0	0	0	0	0	0	0	0	0	1
broom_02s	3075	broom	204	0	1	0	0	1	0	0	0	1	0	0	0	1
broom_03s	3076	broom	204	0	0	0	0	0	0	0	0	0	0	0	0	0
broom_04s	3077	broom	204	0	0	1	0	0	0	0	0	0	0	0	0	0
broom_05s	3078	broom	204	0	0	1	0	0	0	0	0	0	0	0	0	0
broom_06s	3079	broom	204	0	0	1	0	0	0	0	0	0	0	0	0	0
brownie_01b	3086	brownie	205	0	0	0	0	0	0	0	0	0	0	0	0	0
brownie_02s	3087	brownie	205	0	0	1	0	0	0	0	0	0	0	0	0	0
brownie_03s	3088	brownie	205	0	0	0	0	0	0	0	0	0	0	0	0	0
brownie_04s	3089	brownie	205	0	0	0	0	0	0	0	0	0	0	0	0	0
brownie_05s	3090	brownie	205	0	0	0	0	0	0	0	0	0	0	0	0	0
brownie_06s	3091	brownie	205	0	0	0	0	0	0	0	0	0	0	0	0	0
brush_01s	3104	brush	206	0	0	1	0	0	0	0	0	0	0	0	0	0
brush_02s	3105	brush	206	0	0	1	0	0	0	0	0	0	0	0	0	0
brush_03s	3106	brush	206	0	0	1	0	0	0	0	0	0	0	0	0	0
brush_04s	3107	brush	206	0	0	1	0	0	0	0	0	0	0	0	0	0
brush_05s	3108	brush	206	0	0	1	0	0	0	0	0	0	0	0	0	0
brush_06s	3109	brush	206	0	0	1	0	0	0	0	0	0	0	0	0	0
bubble_01b	3129	bubble	208	0	0	0	0	0	0	0	0	0	0	0	0	0
bubble_02s	3130	bubble	208	0	0	0	0	0	0	0	0	0	0	0	0	1
bubble_03s	3131	bubble	208	0	0	0	0	0	0	0	0	0	0	0	1	0
bubble_04s	3132	bubble	208	0	0	1	0	0	0	0	0	0	0	0	1	0
bubble_05s	3133	bubble	208	0	0	0	0	0	0	0	0	0	0	0	0	1
bubble_06n	3134	bubble	208	0	0	0	0	0	0	0	0	0	0	0	1	0
bucket_01b	3153	bucket	210	0	0	0	0	0	0	0	0	0	0	0	0	1
bucket_02n	3154	bucket	210	0	0	0	0	0	0	0	0	0	0	0	0	1
bucket_03s	3155	bucket	210	0	0	0	0	0	0	0	0	0	0	0	0	1
bucket_04s	3156	bucket	210	0	0	0	0	0	0	0	0	0	0	0	0	1
bucket_05s	3157	bucket	210	0	0	0	0	0	0	0	0	0	0	0	0	0
bucket_06n	3158	bucket	210	0	0	1	0	0	0	0	0	0	0	0	0	0
buggy_01s	3210	buggy	214	0	0	0	0	0	0	0	0	0	0	0	1	0
buggy_02s	3211	buggy	214	0	0	0	0	0	0	0	0	0	0	0	1	0
buggy_03s	3212	buggy	214	0	0	0	0	0	0	0	0	0	0	0	1	0
buggy_04s	3213	buggy	214	0	0	0	0	0	0	0	0	0	0	0	1	0
buggy_05s	3214	buggy	214	0	1	0	0	1	0	0	0	0	0	0	1	0
buggy_06s	3215	buggy	214	0	0	0	0	0	0	0	0	0	0	0	0	1
bulldozer_01b	3234	bulldozer	216	0	0	0	0	0	0	0	0	0	0	0	1	0
bulldozer_02s	3235	bulldozer	216	0	0	0	0	0	0	0	0	0	0	0	1	0
bulldozer_03n	3236	bulldozer	216	0	0	0	0	0	0	0	0	0	0	0	1	0
bulldozer_04s	3237	bulldozer	216	0	0	0	0	0	0	0	0	0	0	0	1	0
bulldozer_05n	3238	bulldozer	216	0	0	0	0	0	0	0	0	0	0	0	1	0
bulldozer_06s	3239	bulldozer	216	0	1	0	0	1	0	0	0	0	0	0	1	0
bullet_01s	3256	bullet	217	0	0	1	0	0	0	0	0	0	0	0	0	0
bullet_02s	3257	bullet	217	0	0	1	0	0	0	0	0	0	0	0	0	0
bullet_03s	3258	bullet	217	0	0	0	0	0	0	0	0	0	0	0	0	0
bullet_04s	3259	bullet	217	0	0	1	0	0	0	0	0	0	0	0	0	0
bullet_05s	3260	bullet	217	0	0	0	0	0	0	0	0	0	0	0	0	0
bullet_06s	3261	bullet	217	0	0	0	0	0	0	0	0	0	0	0	0	0
bumper_01b	3293	bumper	220	0	0	0	0	0	0	0	0	0	0	0	1	0
bumper_02s	3294	bumper	220	0	0	0	0	0	0	0	0	0	0	0	1	0
bumper_03s	3295	bumper	220	0	0	0	0	0	0	0	0	0	0	0	0	1
bumper_04s	3296	bumper	220	0	0	0	0	0	0	0	0	0	0	0	0	1
bumper_05s	3297	bumper	220	0	0	0	0	0	0	0	0	0	0	0	0	1
bumper_06s	3298	bumper	220	0	0	0	0	0	0	0	0	0	0	0	0	1
bungee_01b	3317	bungee	222	0	0	0	0	0	0	0	0	0	0	0	0	0
bungee_02s	3318	bungee	222	0	0	1	0	0	0	0	0	0	0	0	0	0
bungee_03s	3319	bungee	222	0	0	0	0	0	0	0	0	0	0	0	0	0
bungee_04s	3320	bungee	222	0	0	1	0	0	0	0	0	0	0	0	0	0
bungee_05s	3321	bungee	222	0	0	1	0	0	0	0	0	0	0	0	0	0
bungee_06s	3322	bungee	222	0	0	0	0	0	0	0	0	0	0	0	0	0
bunkbed_01b	3329	bunkbed	223	0	0	0	0	0	0	0	0	0	0	0	1	0
bunkbed_02s	3330	bunkbed	223	0	0	0	0	0	0	0	0	0	0	0	1	0
bunkbed_03s	3331	bunkbed	223	0	0	0	0	0	0	0	0	0	0	0	1	0
bunkbed_04s	3332	bunkbed	223	0	0	0	0	0	0	0	0	0	0	0	1	0
bunkbed_05s	3333	bunkbed	223	0	0	0	0	0	0	0	0	0	0	0	1	0
bunkbed_06s	3334	bunkbed	223	0	0	0	0	0	0	0	0	0	0	0	1	0
burner_01b	3356	burner	225	0	0	0	0	0	0	0	0	0	0	0	0	0
burner_02s	3357	burner	225	0	0	0	0	0	0	0	0	0	0	0	0	0
burner_03s	3358	burner	225	0	0	0	0	0	0	0	0	0	0	0	0	0
burner_04s	3359	burner	225	0	0	0	0	0	0	0	0	0	0	0	0	0
burner_05s	3360	burner	225	0	0	0	0	0	0	0	0	0	0	0	0	0
burner_06s	3361	burner	225	0	0	0	0	0	0	0	0	0	0	0	0	0
burrito_01b	3368	burrito	226	0	0	0	0	0	0	0	0	0	0	0	0	0
burrito_02s	3369	burrito	226	0	0	0	0	0	0	0	0	0	0	0	0	0
burrito_03s	3370	burrito	226	0	0	0	0	0	0	0	0	0	0	0	0	0
burrito_04s	3371	burrito	226	0	0	0	0	0	0	0	0	0	0	0	0	0
burrito_05s	3372	burrito	226	0	0	0	0	0	0	0	0	0	0	0	0	0
burrito_06n	3373	burrito	226	0	0	0	0	0	0	0	0	0	0	0	0	0
bus_01b	3380	bus	227	0	0	0	0	0	0	0	0	0	0	0	1	0
bus_02n	3381	bus	227	0	0	0	0	0	0	0	0	0	0	0	1	0
bus_03n	3382	bus	227	0	1	0	0	1	0	0	0	0	0	0	1	0
bus_04n	3383	bus	227	0	0	0	0	0	0	0	0	0	0	0	1	0
bus_05n	3384	bus	227	0	1	0	0	1	0	0	0	0	0	0	1	0
bus_06n	3385	bus	227	0	0	0	0	0	0	0	0	0	0	0	1	0
butterfly_01b	3420	butterfly	230	0	1	0	0	0	0	0	0	1	0	0	0	0
butterfly_02s	3421	butterfly	230	0	1	0	0	0	0	0	0	1	0	0	0	1
butterfly_03s	3422	butterfly	230	0	1	0	0	1	0	0	0	1	0	0	0	0
butterfly_04s	3423	butterfly	230	0	1	0	0	0	0	0	0	1	0	0	0	1
butterfly_05s	3424	butterfly	230	0	1	0	0	0	0	0	0	1	0	0	0	1
butterfly_06s	3425	butterfly	230	0	1	0	0	0	0	0	0	1	0	0	0	1
cabbage_01b	3467	cabbage	233	0	0	0	0	0	0	0	0	0	0	0	0	0
cabbage_02s	3468	cabbage	233	0	0	0	0	0	0	0	0	0	0	0	0	0
cabbage_03s	3469	cabbage	233	0	0	0	0	0	0	0	0	0	0	0	0	0
cabbage_04s	3470	cabbage	233	0	1	0	0	1	0	0	0	1	0	0	0	0
cabbage_05s	3471	cabbage	233	0	0	1	0	0	0	0	0	0	0	0	0	0
cabbage_06s	3472	cabbage	233	0	0	1	0	0	0	0	0	0	0	0	0	0
cactus_01b	3506	cactus	236	0	0	0	0	0	0	0	0	0	0	0	1	0
cactus_02s	3507	cactus	236	0	0	0	0	0	0	0	0	0	0	0	0	1
cactus_03s	3508	cactus	236	0	0	0	0	0	0	0	0	0	0	0	1	0
cactus_04s	3509	cactus	236	0	0	0	0	0	0	0	0	0	0	0	0	0
cactus_05n	3510	cactus	236	0	0	0	0	0	0	0	0	0	0	0	0	1
cactus_06s	3511	cactus	236	0	0	0	0	0	0	0	0	0	0	0	1	0
cage_01b	3518	cage	237	0	0	0	0	0	0	0	0	0	0	0	0	0
cage_02s	3519	cage	237	0	0	0	0	0	0	0	0	0	0	0	0	1
cage_03s	3520	cage	237	0	0	0	0	0	0	0	0	0	0	0	1	0
cage_04s	3521	cage	237	0	0	0	0	0	0	0	0	0	0	0	0	1
cage_05s	3522	cage	237	0	0	0	0	0	0	0	0	0	0	0	0	1
cage_06s	3523	cage	237	0	0	0	0	0	0	0	0	0	0	0	0	0
cake_01b	3530	cake	238	0	0	0	0	0	0	0	0	0	0	0	0	0
cake_02s	3531	cake	238	0	0	0	0	0	0	0	0	0	0	0	0	0
cake_03s	3532	cake	238	0	0	1	0	0	0	0	0	0	0	0	0	0
cake_04s	3533	cake	238	0	0	0	0	0	0	0	0	0	0	0	0	0
cake_05s	3534	cake	238	0	0	0	0	0	0	0	0	0	0	0	0	1
cake_06s	3535	cake	238	0	0	0	0	0	0	0	0	0	0	0	0	0
calculator_01b	3571	calculator	241	0	0	1	0	0	0	0	0	0	0	0	0	0
calculator_02s	3572	calculator	241	0	0	0	0	0	0	0	0	0	0	0	0	0
calculator_03s	3573	calculator	241	0	0	0	0	0	0	0	0	0	0	0	0	1
calculator_04s	3574	calculator	241	0	0	0	0	0	0	0	0	0	0	0	0	0
calculator_05s	3575	calculator	241	0	0	1	0	0	0	0	0	0	0	0	0	0
calculator_06s	3576	calculator	241	0	0	0	0	0	0	0	0	0	0	0	0	0
camcorder_01b	3627	camcorder	245	0	1	0	0	1	0	0	0	1	0	0	0	0
camcorder_02s	3628	camcorder	245	0	1	0	0	1	0	0	0	1	0	0	0	0
camcorder_03s	3629	camcorder	245	0	0	0	0	0	0	0	0	0	0	0	0	0
camcorder_04s	3630	camcorder	245	0	1	0	0	1	0	0	0	1	0	0	0	1
camcorder_05s	3631	camcorder	245	0	1	0	0	1	0	0	0	1	0	0	0	1
camcorder_06s	3632	camcorder	245	0	0	0	0	0	0	0	0	0	0	0	0	1
camel_01b	3639	camel	246	1	1	0	0	0	1	1	1	1	0	0	1	0
camel_02s	3640	camel	246	1	1	0	0	0	1	1	1	1	0	0	1	0
camel_03s	3641	camel	246	1	1	0	0	0	1	1	1	1	0	0	0	1
camel_04s	3642	camel	246	1	1	0	0	0	1	1	1	1	0	0	1	0
camel_05s	3643	camel	246	1	1	0	0	0	1	1	1	1	0	0	1	0
camel_06s	3644	camel	246	1	1	0	0	0	1	1	1	1	0	0	1	0
camera1_01b	3666	camera1	248	0	0	0	0	0	0	0	0	0	0	0	0	0
camera1_02s	3667	camera1	248	1	1	0	1	1	0	0	1	1	0	0	0	0
camera1_03s	3668	camera1	248	0	0	0	0	0	0	0	0	0	0	0	0	1
camera1_04s	3669	camera1	248	0	0	1	0	0	0	0	0	0	0	0	0	0
camera1_05s	3670	camera1	248	0	0	0	0	0	0	0	0	0	0	0	0	0
camera1_06s	3671	camera1	248	0	1	0	0	1	0	0	0	1	0	0	0	0
camera2_01b	3678	camera2	249	0	0	1	0	0	0	0	0	0	0	0	0	0
camera2_02s	3679	camera2	249	0	0	0	0	0	0	0	0	0	0	0	0	1
camera2_03s	3680	camera2	249	0	0	0	0	0	0	0	0	0	0	0	0	1
camera2_04s	3681	camera2	249	0	0	0	0	0	0	0	0	0	0	0	0	0
camera2_05s	3682	camera2	249	0	0	1	0	0	0	0	0	0	0	0	0	0
camera2_06s	3683	camera2	249	0	0	0	0	0	0	0	0	0	0	0	1	0
candelabra_01b	3726	candelabra	253	0	0	0	0	0	0	0	0	0	0	0	0	1
candelabra_02s	3727	candelabra	253	0	0	0	0	0	0	0	0	0	0	0	0	0
candelabra_03s	3728	candelabra	253	0	0	1	0	0	0	0	0	0	0	0	0	0
candelabra_04s	3729	candelabra	253	0	0	0	0	0	0	0	0	0	0	0	0	0
candelabra_05s	3730	candelabra	253	0	0	0	0	0	0	0	0	0	0	0	1	0
candelabra_06s	3731	candelabra	253	0	0	0	0	0	0	0	0	0	0	0	0	1
candle_01b	3743	candle	254	0	0	0	0	0	0	0	0	0	0	0	0	0
candle_02n	3744	candle	254	0	0	0	0	0	0	0	0	0	0	0	0	0
candle_03n	3745	candle	254	0	0	0	0	0	0	0	0	0	0	0	0	0
